title,company_name,location_display,salary_min,salary_max,category_label,contract_type,created,search_keyword,search_location
"Senior Scientist, Pricing and Incentives",Uber,"Grand Central, Manhattan",118356.95,118356.95,IT Jobs,,2025-07-12T16:33:57Z,data scientist,new york
"Manager, Data Science - Transaction Intelligence",Capital One,"Grand Central, Manhattan",116518.34,116518.34,IT Jobs,,2025-05-23T16:48:26Z,data scientist,new york
"Manager, Search",Known,"New York City, New York",90000.0,105000.0,"PR, Advertising & Marketing Jobs",,2025-06-14T08:21:52Z,data scientist,new york
"Manager, Product Management, Machine Learning Tools",Capital One,"Grand Central, Manhattan",152536.0,152536.0,IT Jobs,,2025-05-08T19:57:38Z,data scientist,new york
FinanceAI Manager,Deloitte,"Grand Central, Manhattan",182204.77,182204.77,IT Jobs,,2025-07-12T16:35:28Z,data scientist,new york
Tax Legal Business Associate Senior Consultant,Deloitte,"Grand Central, Manhattan",100104.07,100104.07,IT Jobs,,2025-06-24T12:37:58Z,data scientist,new york
"Senior Technical Program Manager, Stores Proactive Security",Amazon,"Grand Central, Manhattan",116746.35,116746.35,IT Jobs,,2025-06-10T12:15:14Z,data scientist,new york
Tax Senior Consultant Legal Managed Services,DELOITTE,"Grand Central, Manhattan",113606.2,113606.2,Legal Jobs,,2025-05-27T11:48:47Z,data scientist,new york
"Policy Manager, Product Policy",DoubleVerify,"New York City, New York",100480.34,100480.34,Creative & Design Jobs,,2025-06-13T06:31:49Z,data scientist,new york
"Lead Software Engineer - Python, Data Platform, Trading",JPMorgan Chase & Co.,"Jersey City, Hudson County",152000.0,215000.0,IT Jobs,,2025-05-29T15:47:52Z,data scientist,new york
"Director of Product, Analytics",Via,"New York City, New York",150000.0,200000.0,IT Jobs,,2025-06-01T03:46:16Z,data scientist,new york
Computer Vision Engineer (Object Detection & Tracking),Zeromark,"New York City, New York",142096.77,142096.77,Engineering Jobs,,2024-09-09T06:28:56Z,data scientist,new york
Director of Strategic Partnerships,QuantHealth,"New York City, New York",174199.58,174199.58,Sales Jobs,,2025-07-13T17:06:28Z,data scientist,new york
Lead Machine Learning Engineer (New York),Harnham,"New York City, New York",196465.1,196465.1,IT Jobs,,2025-07-15T12:45:15Z,data scientist,new york
ML Lead Software Engineer for Data Platform,JPMorganChase,"Jersey City, Hudson County",152000.0,215000.0,IT Jobs,,2025-07-03T03:33:13Z,data scientist,new york
"Lead Software Engineer - Databricks, PySpark, AWS",JPMorganChase,"Jersey City, Hudson County",171000.0,260000.0,IT Jobs,,2025-07-14T18:58:32Z,data scientist,new york
Lead Software Test Engineer – AI/ML Data Platform,JPMorganChase,"Jersey City, Hudson County",152000.0,215000.0,IT Jobs,,2025-07-13T15:25:31Z,data scientist,new york
"Senior Product Manager, Analytics",Via,"New York City, New York",150000.0,200000.0,IT Jobs,,2025-06-01T05:34:00Z,data scientist,new york
"Sr Scientist, Earner Experience",Uber,"Grand Central, Manhattan",137114.98,137114.98,IT Jobs,,2025-07-10T16:32:09Z,data scientist,new york
Senior Lead Software Engineer - ML Payments and Data Platform,JPMorganChase,"Jersey City, Hudson County",171000.0,260000.0,IT Jobs,,2025-07-17T19:01:47Z,data scientist,new york
"Product Manager, Leader",Meta,"Grand Central, Manhattan",96634.41,96634.41,IT Jobs,,2025-03-05T09:49:53Z,data scientist,new york
Product Manager,Meta,"Grand Central, Manhattan",114632.05,114632.05,IT Jobs,,2025-04-04T11:09:16Z,data scientist,new york
"Product Management, Leader",Meta,"Grand Central, Manhattan",90031.87,90031.87,IT Jobs,,2025-03-11T10:40:03Z,data scientist,new york
Lead Software Test Engineer – AI/ML Data Platform (Test Engineering),JPMorganChase,"Jersey City, Hudson County",152000.0,215000.0,IT Jobs,,2025-07-14T16:11:43Z,data scientist,new york
"VP, Product Marketing - Online Ads Trust & Safety Platform (NYC)",Pixalate,"New York City, New York",209879.67,209879.67,"PR, Advertising & Marketing Jobs",,2025-07-21T16:05:08Z,data scientist,new york
Senior Data Designer / BI Engineer,Harvey Nash,"Gramercy Park and Murray Hill, Manhattan",137497.34,137497.34,IT Jobs,,2025-07-18T01:28:11Z,data scientist,new york
Client 360 Product Associate,JPMorgan Chase & Co.,"New York City, New York",127162.92,127162.92,IT Jobs,,2025-07-09T14:37:29Z,data scientist,new york
DevOps Engineer (Mid-to-Senior Level),Resonance,"Cooper, Manhattan",142642.72,142642.72,Engineering Jobs,,2025-06-10T12:46:02Z,data scientist,new york
"Data Engineer, Analytics",Meta,"Grand Central, Manhattan",115581.16,115581.16,IT Jobs,,2025-06-19T12:27:08Z,data scientist,new york
Product Growth Analyst,Meta,"Grand Central, Manhattan",97609.81,97609.81,IT Jobs,,2025-01-17T18:53:43Z,data scientist,new york
Senior Data Engineer,Juul Labs,"Grand Central, Manhattan",138872.1,138872.1,IT Jobs,,2025-06-23T10:42:55Z,data scientist,new york
"Technical Product Manager II, Data Platforms",The New York Times,"New York City, New York",120000.0,140000.0,IT Jobs,,2025-05-29T15:49:13Z,data scientist,new york
Principal Applied Machine Learning Engineer,ASB Resources,"Upper East Side, Manhattan",145600.0,156000.0,IT Jobs,,2025-07-16T09:16:54Z,data scientist,new york
"Director, Product Management - Deployment Experiences & Release Decisioning",Capital One,"Prince, Manhattan",199985.34,199985.34,IT Jobs,,2025-07-22T08:55:33Z,data scientist,new york
"Manager, Data Science - US Card Account Takeover Fraud Data Science",Capital One,"Grand Central, Manhattan",103157.38,103157.38,IT Jobs,,2025-05-08T19:57:39Z,data scientist,new york
"Manager, Data Science",Justworks,"New York City, New York",205000.0,225500.0,IT Jobs,,2025-06-20T04:41:16Z,data scientist,new york
"Vice President, Biddable Media",Known,"New York City, New York",200000.0,225000.0,IT Jobs,,2025-07-19T16:19:59Z,data scientist,new york
"Director, Data Sciences",RELX INC,"Grand Central, Manhattan",210550.06,210550.06,IT Jobs,,2025-05-20T11:50:13Z,data scientist,new york
Senior Assistant Actuary,Chubb,"Jersey City, Hudson County",116000.0,190000.0,Accounting & Finance Jobs,,2025-06-11T08:48:38Z,data scientist,new york
Corporate Counsel - NYC,Pixalate,"New York City, New York",144264.55,144264.55,IT Jobs,,2025-07-10T16:00:18Z,data scientist,new york
"Backend Engineer II, Personalization",Spotify,"New York City, New York",122716.0,175308.0,IT Jobs,,2025-05-23T04:13:20Z,data scientist,new york
Machine Learning Scientist,Inductive Bio,"New York City, New York",170000.0,240000.0,Scientific & QA Jobs,,2025-05-02T22:33:44Z,data scientist,new york
Lead Computer Vision Engineer,Zeromark,"New York City, New York",139646.36,139646.36,Engineering Jobs,,2024-09-09T06:32:11Z,data scientist,new york
Operations & Expansion Associate Principal,Via,"New York City, New York",85000.0,115000.0,IT Jobs,,2024-08-02T05:41:06Z,data scientist,new york
Operations & Expansion Principal,Via,"New York City, New York",125000.0,150000.0,IT Jobs,,2024-09-10T09:37:14Z,data scientist,new york
Senior AI Applications Developer (New York),Swayable,"New York City, New York",154522.11,154522.11,IT Jobs,,2025-07-20T15:43:54Z,data scientist,new york
"Manager II, Engineering - AI Platform",Datadog,"New York City, New York",146889.67,146889.67,IT Jobs,,2025-05-12T09:15:27Z,data scientist,new york
Senior Data Analyst / Analytics Engineer,Public,"New York City, New York",135000.0,175000.0,IT Jobs,,2025-07-18T19:20:27Z,data scientist,new york
Senior Algo Product Manager,Via,"New York City, New York",150000.0,200000.0,Engineering Jobs,,2025-05-29T16:12:01Z,data scientist,new york
Senior iOS Engineer – SwiftUI & UIKit,Disney,"New York City, New York",204615.05,204615.05,IT Jobs,,2025-05-15T14:22:04Z,data scientist,new york
Launch Operations Principal,Via,"New York City, New York",125000.0,150000.0,IT Jobs,,2025-06-01T05:55:14Z,data scientist,new york
Expansion and Launch Operations Principal,Via,"New York City, New York",125000.0,150000.0,IT Jobs,,2025-06-01T04:29:15Z,data scientist,new york
Product Manager,Meta,"Grand Central, Manhattan",115254.02,115254.02,IT Jobs,,2025-07-15T16:37:55Z,data scientist,new york
"Ad Tech Sales Director, NYC",Pixalate,"Grand Central, Manhattan",168458.67,168458.67,Sales Jobs,,2025-06-19T04:22:23Z,data scientist,new york
VP/Sr. Director of Product Manager - Ad Fraud Products,Pixalate,"New York City, New York",185346.08,185346.08,IT Jobs,,2025-04-06T01:55:52Z,data scientist,new york
"Director of Product, Applied ML for Routing",Via,"New York City, New York",150000.0,200000.0,Engineering Jobs,,2025-06-01T07:38:55Z,data scientist,new york
"Data Engineering Manager, Analytics",Meta,"Grand Central, Manhattan",130082.07,130082.07,IT Jobs,,2025-06-25T12:38:07Z,data scientist,new york
Lead Software Engineer,JPMorgan Chase & Co.,"Jersey City, Hudson County",152000.0,215000.0,IT Jobs,,2025-04-24T23:05:48Z,data scientist,new york
Machine Learning Software Engineer-Sr. Associate,JPMorganChase,"Jersey City, Hudson County",128250.0,195000.0,IT Jobs,,2025-04-13T19:37:21Z,data scientist,new york
"Data Engineering Manager, Analytics (Monetization)",Meta,"Grand Central, Manhattan",134705.0,134705.0,IT Jobs,,2025-06-25T12:38:07Z,data scientist,new york
Product Manager,Meta,"Grand Central, Manhattan",122536.55,122536.55,IT Jobs,,2025-06-25T12:38:07Z,data scientist,new york
"Product Manager, Machine Learning",Meta,"Grand Central, Manhattan",120810.76,120810.76,IT Jobs,,2024-05-29T15:11:30Z,data scientist,new york
Product Manager (Leadership),Meta,"Grand Central, Manhattan",82350.51,82350.51,IT Jobs,,2025-05-29T11:48:43Z,data scientist,new york
Product Manager,Meta,"Grand Central, Manhattan",119612.52,119612.52,IT Jobs,,2025-05-10T11:05:01Z,data scientist,new york
Corporate Counsel - NYC,"Pixalate, Inc.","New York City, New York",141624.88,141624.88,IT Jobs,,2025-07-04T00:40:59Z,data scientist,new york
"Director of Data Science, Measurement",Newfish,"New York City, New York",135413.8,135413.8,IT Jobs,,2024-08-07T08:33:57Z,data scientist,new york
Applied Researcher I,Capital One,"Prince, Manhattan",246133.31,246133.31,IT Jobs,,2025-07-22T11:57:32Z,data scientist,new york
Applied Researcher II,Capital One,"Prince, Manhattan",197578.17,197578.17,IT Jobs,,2025-07-22T15:01:25Z,data scientist,new york
"Senior Vice President, Audience Strategy (New York)",Publicis Groupe,"New York City, New York",178316.66,178316.66,"PR, Advertising & Marketing Jobs",,2025-06-16T08:45:13Z,data scientist,new york
Director of Measurement and Insights Product - CVS Media Exchange (CMX),CVS Health,"New York City, New York",100000.0,231540.0,IT Jobs,,2025-06-26T13:48:42Z,data scientist,new york
"Director, Data Science",The Knot Worldwide,"New York City, New York",262280.78,262280.78,IT Jobs,,2025-06-28T06:26:19Z,data scientist,new york
frog Data Science Analysis & Insights - Sr. Consultant,Capgemini,"Grand Central, Manhattan",104719.94,104719.94,IT Jobs,,2025-05-13T11:06:47Z,data scientist,new york
Lead Software Engineer - Secret Management (New York),Disneyland Hong Kong,"New York City, New York",153333.64,153333.64,IT Jobs,,2025-07-15T12:52:04Z,data scientist,new york
"Applied Scientist I, ALX Science",Amazon,"Grand Central, Manhattan",109572.27,109572.27,Scientific & QA Jobs,,2025-05-10T11:05:48Z,data scientist,new york
Content Creator Intern,NoGood,"New York City, New York",55550.98,55550.98,"PR, Advertising & Marketing Jobs",contract,2025-07-09T15:17:58Z,data scientist,new york
Senior Manager Data Analytics,The Walt Disney Company,"Grand Central, Manhattan",176197.03,176197.03,IT Jobs,,2025-04-26T10:59:15Z,data scientist,new york
"Senior Product Designer, Rider App",Via,"New York City, New York",120000.0,170000.0,IT Jobs,,2025-07-11T18:02:16Z,data scientist,new york
"Partner Success Principal, Eastern US",Via,"New York City, New York",125000.0,165000.0,IT Jobs,,2024-11-03T05:08:59Z,data scientist,new york
Operations Evaluations Analyst PMMI,Catholic Guardian Services,"New York City, New York",81947.98,81947.98,IT Jobs,,2025-05-06T21:27:09Z,data scientist,new york
The Good Trends - Fullstack lead developer Django / React,The Good Trends,"Jersey City, Hudson County",165522.27,165522.27,IT Jobs,,2024-07-31T10:14:36Z,data scientist,new york
"Enterprise Sales Director, CTV Ad Fraud Verification",Pixalate,"Gramercy Park and Murray Hill, Manhattan",152004.8,152004.8,Sales Jobs,,2025-07-14T16:17:06Z,data scientist,new york
Senior Strategic Account Manager,Via,"New York City, New York",125000.0,165000.0,IT Jobs,,2024-11-08T05:13:31Z,data scientist,new york
"Data Analyst, TikTok Ads - USDS",TikTok,"Grand Central, Manhattan",108536.31,108536.31,IT Jobs,,2025-05-08T16:12:09Z,data scientist,new york
Crypto Fraud Specialist,Riskified,"New York City, New York",115254.68,115254.68,IT Jobs,,2025-05-18T07:15:52Z,data scientist,new york
Research Lead,dYdX,"New York City, New York",220000.0,270000.0,IT Jobs,,2025-06-08T08:41:36Z,data scientist,new york
Senior Product Designer - Experimentation,Datadog,"New York City, New York",120803.15,120803.15,Engineering Jobs,,2025-07-17T18:26:34Z,data scientist,new york
"VP, Architecture & Data Engineer",Horizon Media,"New York City, New York",180000.0,230000.0,IT Jobs,,2025-06-26T06:09:14Z,data scientist,new york
"VP of Demand Generation and Events Marketing, NYC","Pixalate, Inc.","New York City, New York",189153.72,189153.72,"PR, Advertising & Marketing Jobs",,2025-07-22T01:14:54Z,data scientist,new york
Senior Software Engineer,Disney,"New York City, New York",121370.38,121370.38,IT Jobs,,2025-05-13T14:39:18Z,data scientist,new york
Director of Internal Audit,Via,"New York City, New York",180000.0,275000.0,IT Jobs,contract,2025-05-24T07:16:35Z,data scientist,new york
"Senior Product Manager, Remix",Via,"New York City, New York",150000.0,200000.0,IT Jobs,,2025-05-09T04:35:43Z,data scientist,new york
Customer Success Manager,Pixalate,"Chelsea and Clinton, Manhattan",131426.42,131426.42,IT Jobs,,2025-05-21T10:17:31Z,data scientist,new york
Senior Software Engineer - Rust,The Walt Disney Company,"New York City, New York",143786.84,143786.84,IT Jobs,,2025-05-14T19:49:35Z,data scientist,new york
Data & Analytics Manager (Freelance),5WPR,"New York City, New York",90000.0,125000.0,IT Jobs,contract,2025-07-01T06:35:42Z,data scientist,new york
AWS Cloud Architect- R01552084,Brillio,"Jersey City, Hudson County",166400.0,170560.0,IT Jobs,,2025-07-04T01:50:32Z,data scientist,new york
"Strategy Associate, Proposals",Via,"New York City, New York",65000.0,85000.0,IT Jobs,,2025-07-20T19:28:48Z,data scientist,new york
Principal Software Engineer,Disney,"New York City, New York",167043.34,167043.34,Engineering Jobs,,2025-06-06T15:00:44Z,data scientist,new york
"Sr. Actuary, Global Risk Management & Claims",Amazon,"Grand Central, Manhattan",164147.72,164147.72,Accounting & Finance Jobs,,2025-07-19T16:40:00Z,data scientist,new york
Big Data Engineer - Medicare/Medicaid,Molina Healthcare,"New York City, New York",122139.98,122139.98,IT Jobs,,2025-07-18T16:41:00Z,data scientist,new york
Field Service Senior Manager,Deloitte,"Tyler Park, Hudson County",146441.11,146441.11,IT Jobs,,2025-06-15T12:42:14Z,data scientist,new york
Staff Scientist - Ads & Offers,Uber,"Grand Central, Manhattan",120581.81,120581.81,IT Jobs,,2025-07-10T16:32:09Z,data scientist,new york
Site Reliability Engineer II,Disney,"New York City, New York",119943.55,119943.55,IT Jobs,,2025-06-17T14:36:43Z,data scientist,new york
Lead Software Engineer,Disney,"New York City, New York",144706.6,144706.6,Engineering Jobs,,2025-06-18T14:39:18Z,data scientist,new york
Senior Proposal Writer,Via,"New York City, New York",90000.0,120000.0,IT Jobs,,2025-07-20T19:37:38Z,data scientist,new york
Field Service Senior Manager,Deloitte,"Grand Central, Manhattan",138043.39,138043.39,IT Jobs,,2025-06-15T12:24:30Z,data scientist,new york
Product Designer II - Earner Experience,Uber,"Grand Central, Manhattan",114656.43,114656.43,Creative & Design Jobs,,2025-07-10T16:32:08Z,data scientist,new york
Senior Software Engineer,Disney,"New York City, New York",150441.2,150441.2,IT Jobs,,2025-04-24T14:27:29Z,data scientist,new york
Senior Software Engineer - Identity,The Walt Disney Company,"New York City, New York",169282.44,169282.44,IT Jobs,,2025-04-25T19:34:50Z,data scientist,new york
Senior Java Engineer - Sportsbetting,Caesars Entertainment,"Jersey City, Hudson County",140000.0,185000.0,IT Jobs,,2025-07-18T16:29:02Z,data scientist,new york
"UX Research Manager, Instagram Creator Experience",Meta,"Grand Central, Manhattan",109618.26,109618.26,"PR, Advertising & Marketing Jobs",,2025-05-23T11:35:11Z,data scientist,new york
"Data Engineering Manager, Analytics",Meta,"Grand Central, Manhattan",130047.96,130047.96,IT Jobs,,2025-06-25T12:38:07Z,data scientist,new york
"Sr. Applied Scientist, Advertising Incrementality Measurement",Amazon,"Grand Central, Manhattan",116555.79,116555.79,Scientific & QA Jobs,,2025-03-11T10:39:14Z,data scientist,new york
Product Manager,Meta,"Grand Central, Manhattan",126369.02,126369.02,IT Jobs,,2025-04-03T11:02:46Z,data scientist,new york
Power Market Analyst,Modo Energy,"New York City, New York",155520.77,155520.77,Scientific & QA Jobs,,2025-05-30T05:47:27Z,data scientist,new york
RevOps Insights Lead,Pearson,"Hoboken, Hudson County",116946.94,116946.94,IT Jobs,,2025-07-19T16:59:28Z,data scientist,new york
Open-Source Machine Learning Engineer - International Remote,Hugging Face,"New York City, New York",133456.62,133456.62,IT Jobs,,2025-07-19T01:09:11Z,data scientist,new york
Senior Software Engineer,NoGood,"New York City, New York",90000.0,140000.0,IT Jobs,,2025-02-05T12:31:48Z,data scientist,new york
Customer Growth Marketing Manager - Microsoft Fabric,Microsoft,"Grand Central, Manhattan",140656.28,140656.28,"PR, Advertising & Marketing Jobs",,2025-06-18T10:56:29Z,data scientist,new york
Senior Data Analyst,Guttmacher Institute,"Peck Slip, Manhattan",116000.0,162100.0,Scientific & QA Jobs,,2025-07-02T03:36:13Z,data scientist,new york
"Business Intelligence Engineer, SCOT Inventory Placement",Amazon,"Grand Central, Manhattan",98091.14,98091.14,Engineering Jobs,,2025-07-04T13:39:08Z,data scientist,new york
Director of Measurement and Insights Product - CVS Media Exchange (CMX),CVS Health,"Grand Central, Manhattan",186189.38,186189.38,IT Jobs,,2025-06-26T12:35:45Z,data scientist,new york
Lead Software Engineer,Disney,"New York City, New York",128583.98,128583.98,IT Jobs,,2025-06-11T14:37:45Z,data scientist,new york
Lead Software Engineer - Roku,The Walt Disney Company,"New York City, New York",145537.81,145537.81,IT Jobs,,2025-06-11T20:18:57Z,data scientist,new york
Chief Editor (Ad-Tech Experience Required),Pixalate,"New York City, New York",112748.56,112748.56,IT Jobs,,2025-07-10T15:37:21Z,data scientist,new york
"Product Manager, Data & Insights | Nursing Education",Wolters Kluwer,"New York City, New York",91600.0,126800.0,IT Jobs,,2025-05-17T07:23:33Z,data scientist,new york
"Enterprise Sales Director, Mobile Ad Fraud Verification",Pixalate,"Canal Street, Manhattan",150028.14,150028.14,Sales Jobs,,2025-07-14T18:06:40Z,data scientist,new york
Data Engineer  NYC,Qloo,"New York City, New York",112886.81,112886.81,Engineering Jobs,,2025-07-14T17:31:24Z,data scientist,new york
Analytics Engineer,Clay Labs,"New York City, New York",140000.0,200000.0,Engineering Jobs,,2025-06-17T04:15:47Z,data scientist,new york
"VP, Growth & Revenue",Via,"New York City, New York",300000.0,450000.0,Sales Jobs,,2025-01-27T07:59:49Z,data scientist,new york
Product Director - Crossix,Veeva Systems,"New York City, New York",120000.0,200000.0,IT Jobs,,2024-08-01T05:03:06Z,data scientist,new york
Transit Data Team Lead (Citymapper),Via,"New York City, New York",85000.0,115000.0,IT Jobs,,2024-11-29T09:38:41Z,data scientist,new york
AI Architect,ADPMN INC,"Grand Central, Manhattan",156060.23,156060.23,IT Jobs,,2025-05-14T15:34:37Z,data scientist,new york
Director of Customer Success,Pixalate,"Chelsea and Clinton, Manhattan",152109.06,152109.06,IT Jobs,,2025-05-24T05:01:09Z,data scientist,new york
"Software engineer, backend (Scala)",Writer,"New York City, New York",178603.61,178603.61,IT Jobs,,2024-08-07T10:23:02Z,data scientist,new york
Director of Customer Success,"Pixalate, Inc.","New York City, New York",149995.52,149995.52,IT Jobs,,2025-07-22T13:15:56Z,data scientist,new york
Partner Growth Principal,Via,"New York City, New York",125000.0,165000.0,IT Jobs,,2025-05-24T07:50:34Z,data scientist,new york
Senior Machine Learning (ML) Engineer,EvolutionIQ,"New York City, New York",180079.61,180079.61,IT Jobs,,2025-05-17T07:17:58Z,data scientist,new york
"Head of Product, Rider and Driver Apps",Via,"New York City, New York",220000.0,280000.0,IT Jobs,,2025-05-26T03:53:37Z,data scientist,new york
AWS Artificial Intelligence (AI) Engineer,The Data Sherpas,"New York City, New York",149036.89,149036.89,IT Jobs,,2025-03-20T09:38:25Z,data scientist,new york
Data Analyst Lead (Citymapper),Via,"New York City, New York",85000.0,115000.0,IT Jobs,,2025-05-29T16:00:01Z,data scientist,new york
Sr. Scientist - Competitive Intelligence,Uber,"Grand Central, Manhattan",115032.76,115032.76,IT Jobs,,2025-07-10T16:32:08Z,data scientist,new york
Product Manager - Meta Account Access - Growth Login Authentication,Meta,"Grand Central, Manhattan",96616.72,96616.72,IT Jobs,,2025-07-17T16:35:46Z,data scientist,new york
"Senior Product Manager, Banking & Payments",Current,"New York City, New York",170000.0,204000.0,Accounting & Finance Jobs,,2025-04-15T23:11:09Z,data scientist,new york
"Software Development Engineer, Ad Performance & Delivery",Amazon,"Grand Central, Manhattan",131630.0,131630.0,IT Jobs,,2025-06-27T12:35:29Z,data scientist,new york
Account-Based Marketing Associate,Via,"New York City, New York",60000.0,75000.0,IT Jobs,,2025-03-27T21:30:50Z,data scientist,new york
"Senior Product Manager, Lending & Liquidity",Current,"New York City, New York",170000.0,204000.0,Accounting & Finance Jobs,,2025-04-15T21:57:40Z,data scientist,new york
"Senior Manager, Data Strategy & Analytics",Trinity Life Sciences,"Wall Street, Manhattan",170000.0,190000.0,Consultancy Jobs,,2025-03-01T18:53:43Z,data scientist,new york
"Senior Product Designer, VOC",Via,"New York City, New York",120000.0,170000.0,IT Jobs,,2025-07-19T16:51:01Z,data scientist,new york
Strategy & Operations Principal,Via,"New York City, New York",130000.0,165000.0,IT Jobs,,2025-05-13T06:10:20Z,data scientist,new york
Product Growth Analyst,Meta,"Grand Central, Manhattan",111219.05,111219.05,IT Jobs,,2025-06-11T12:33:21Z,data scientist,new york
"Product Manager, People Data Platform",Meta,"Grand Central, Manhattan",152065.83,152065.83,IT Jobs,,2025-06-25T12:38:07Z,data scientist,new york
Lead Software Engineer (New York),Disneyland Hong Kong,"New York City, New York",124160.23,124160.23,Engineering Jobs,,2025-07-15T12:52:02Z,data scientist,new york
Partner Success Associate Principal,Via,"New York City, New York",85000.0,110000.0,IT Jobs,,2025-07-21T16:24:32Z,data scientist,new york
Product Marketing Manager,Hatch,"New York City, New York",108373.41,108373.41,"PR, Advertising & Marketing Jobs",,2025-07-10T15:32:37Z,data scientist,new york
Analytics Engineer II,StubHub,"New York City, New York",185168.53,185168.53,Engineering Jobs,,2025-05-29T16:17:15Z,data scientist,new york
"Director, CTV Media Planning and Campaign Optimization Analyst","Pixalate, Inc.","New York City, New York",127845.08,127845.08,"PR, Advertising & Marketing Jobs",,2025-07-16T17:29:39Z,data scientist,new york
Creative Design Intern,NoGood,"New York City, New York",49831.68,49831.68,Creative & Design Jobs,contract,2025-06-26T17:03:27Z,data scientist,new york
"Senior Data Engineer, Finance",SeatGeek,"New York City, New York",140000.0,200000.0,IT Jobs,,2025-07-18T18:30:04Z,data scientist,new york
Sr. Business Intelligence Engineer,Digital Matter,"New York City, New York",166138.72,166138.72,Engineering Jobs,,2025-07-06T03:53:05Z,data scientist,new york
"Manager, Data Engineering",Rockstar Games,"Manhattan, New York City",139100.0,194700.0,Engineering Jobs,,2025-06-30T07:50:44Z,data scientist,new york
"Associate Director, Medical Monitoring Analytics (Non-Oncology) (Greenlawn)",Allergan,"New York City, New York",124567.74,124567.74,Scientific & QA Jobs,,2025-07-21T15:34:30Z,data scientist,new york
Senior Software Engineer,Arch,"New York City, New York",160000.0,250000.0,IT Jobs,,2025-05-07T20:30:41Z,data scientist,new york
"Manager, Product Manager Platform Enablement",Capital One,"Grand Central, Manhattan",167610.47,167610.47,Engineering Jobs,,2025-05-08T20:02:53Z,data scientist,new york
"Manager, Product Manager Direct Deposit and Transfers Mobile",Capital One,"Grand Central, Manhattan",135677.64,135677.64,Engineering Jobs,,2025-05-08T19:57:39Z,data scientist,new york
"Senior Product Manager, Customer Experience",Spring Health,"Grand Central, Manhattan",112540.05,112540.05,IT Jobs,,2025-05-25T11:18:29Z,data scientist,new york
"Director, Clinical Data and Reporting Standards",AbbVie,"Jersey City, Hudson County",177000.0,336000.0,Healthcare & Nursing Jobs,,2025-07-01T23:08:23Z,data scientist,new york
"Corporate Vice President, Sr Data Architect",New York Life Insurance Company,"Grand Central, Manhattan",153787.92,153787.92,IT Jobs,,2025-06-20T10:55:28Z,data scientist,new york
"Senior Manager, Analytics",EXL Service,"New York City, New York",171000.0,174000.0,IT Jobs,,2025-07-03T01:34:33Z,data scientist,new york
"Director, Clinical Data and Reporting Standards",AbbVie,"Tyler Park, Hudson County",133982.8,133982.8,IT Jobs,,2025-07-01T14:15:50Z,data scientist,new york
Research Manager,NYC Campaign Finance Board,"New York City, New York",103408.26,103408.26,"PR, Advertising & Marketing Jobs",,2025-07-09T04:04:58Z,data scientist,new york
"Senior Machine Learning Engineer, Rewards",Spotify,"New York City, New York",126798.3,126798.3,IT Jobs,,2025-06-13T04:31:47Z,data scientist,new york
Director of Mobility Consulting,Via,"New York City, New York",170000.0,210000.0,IT Jobs,,2025-07-11T18:05:14Z,data scientist,new york
Credit Risk Associate,Ramp,"New York City, New York",108300.0,165450.0,Accounting & Finance Jobs,,2025-02-09T08:13:58Z,data scientist,new york
Senior SEO Strategist - Remote,MindgruveMacarta,"Grand Central, Manhattan",90942.62,90942.62,"PR, Advertising & Marketing Jobs",contract,2025-06-25T11:14:36Z,data scientist,new york
"Product Manager, AI-Powered Content & Operational Tools",Hearst,"Meadows, Hudson County",149000.0,181000.0,IT Jobs,,2025-07-13T18:11:20Z,data scientist,new york
Staff Software Engineer - Backend - Ads Measurement,Nextdoor,"New York City, New York",190000.0,240000.0,IT Jobs,,2025-05-24T06:20:43Z,data scientist,new york
"Strategy & Operations Principal, Partner Operations",Via,"New York City, New York",130000.0,165000.0,Logistics & Warehouse Jobs,,2025-05-26T06:28:57Z,data scientist,new york
Director of Strategic Sales - Public & Private Sector,Via,"New York City, New York",200000.0,250000.0,Sales Jobs,,2025-05-23T09:37:42Z,data scientist,new york
"General Manager, Partner Operations",Via,"New York City, New York",130000.0,165000.0,Logistics & Warehouse Jobs,,2025-05-26T04:11:54Z,data scientist,new york
"Product Manager, Personalization & Recommendation AI",Hearst,"Meadows, Hudson County",133000.0,161000.0,IT Jobs,,2025-07-13T18:08:15Z,data scientist,new york
Senior Backend Engineer - Real-time data processing,Jerry,"New York City, New York",166966.89,166966.89,IT Jobs,,2025-07-22T13:14:23Z,data scientist,new york
Human Capital Management-Jersey City-Associate-Software Engineering,Goldman Sachs,"Jersey City, Hudson County",115000.0,180000.0,IT Jobs,,2025-06-27T05:27:18Z,data scientist,new york
Principal Machine Learning Engineer,Disney,"New York City, New York",169338.62,169338.62,IT Jobs,,2025-04-25T14:27:35Z,data scientist,new york
Technical Recruiter | Engineering,Ramp,"New York City, New York",90100.0,170850.0,IT Jobs,,2025-07-20T19:17:31Z,data scientist,new york
Senior Backend Engineer,Jerry,"Jersey City, Hudson County",193448.33,193448.33,IT Jobs,,2025-07-22T01:13:58Z,data scientist,new york
Principal Product Manager (martech/adtech),VidMob,"New York City, New York",170000.0,190000.0,IT Jobs,,2025-07-05T02:20:12Z,data scientist,new york
Data Product Engineer,Tradeweb,"Grand Central, Manhattan",203829.38,203829.38,IT Jobs,,2025-05-08T16:12:40Z,data scientist,new york
