title,company_name,location_display,salary_min,salary_max,category_label,contract_type,created,search_keyword,search_location
Data Engineer H/F,Silkhom,"Clichy, Nanterre",,,Emplois Autres/Général,,2025-02-04T19:44:43Z,data engineer,ile de france
Data Engineer H/F,Lincoln,"Saint-Cloud, Boulogne-Billancourt",,,Emplois Informatique,,2025-05-14T06:36:05Z,data engineer,ile de france
Databricks Data Engineer - Reply,Reply,"Paris, Ile-de-France",,,Unknown,,2025-02-07T15:49:27Z,data engineer,ile de france
Data Engineer - Alternance - Paris,Mobsuccess Group,"2ème Arrondissement, Paris",,,Unknown,contract,2025-07-09T23:08:45Z,data engineer,ile de france
Data Engineer H/F,Kent,"Paris, Ile-de-France",50000.0,55000.0,Emplois Informatique,,2025-07-10T09:58:57Z,data engineer,ile de france
Data Engineer F/H,Lydia CHERFI,"Neuilly-sur-Seine, Nanterre",,,Emplois Informatique,permanent,2025-05-29T08:20:06Z,data engineer,ile de france
Data Engineer H/F,Wewyse,"Paris, Ile-de-France",,,Emplois Informatique,,2025-06-03T06:50:13Z,data engineer,ile de france
Data Engineer H/F,EASEL TECH,"Paris, Ile-de-France",,,Emplois Informatique,permanent,2025-06-20T20:30:52Z,data engineer,ile de france
Data Engineer H/F,Size Up Consulting,"Hauts-de-Seine, Ile-de-France",,,Emplois Informatique,,2025-02-04T19:55:54Z,data engineer,ile de france
Lead Data Engineer Senior,PROPULSE IT,"8ème Arrondissement, Paris",,,Emplois Informatique,permanent,2025-07-11T01:48:34Z,data engineer,ile de france
Data Engineer - H/F,Margo,"Paris, Ile-de-France",,,Emplois Consultants,,2025-03-22T11:52:14Z,data engineer,ile de france
Data Engineer H/F,Margo Conseil,"Paris, Ile-de-France",,,Emplois Informatique,,2025-06-21T08:08:36Z,data engineer,ile de france
Data Engineer (H/F),Treezor,"17ème Arrondissement, Paris",,,Unknown,,2025-06-19T05:36:48Z,data engineer,ile de france
Data Engineer (H/F),Daveo,"9ème Arrondissement, Paris",,,Unknown,,2025-07-10T23:12:24Z,data engineer,ile de france
Data Engineer H/F,APGAR,"Neuilly-sur-Seine, Nanterre",,,Emplois Autres/Général,,2025-07-04T14:54:39Z,data engineer,ile de france
Data Engineer H/F,VusionGroupSA,"Paris, Ile-de-France",,,Emplois Informatique,,2025-04-09T05:05:59Z,data engineer,ile de france
Data Engineer H/F,Socotec,"Villebon-sur-Yvette, Palaiseau",,,Emplois Hospitalité et Restauration,,2024-07-26T05:59:44Z,data engineer,ile de france
Data Engineer H/F,Capfi,"Paris, Ile-de-France",,,Unknown,,2025-03-10T17:30:16Z,data engineer,ile de france
Data Engineer / Developper Python,QuickSign,"2ème Arrondissement, Paris",,,Emplois Comptabilité et Finance,,2025-06-28T23:09:15Z,data engineer,ile de france
Data Engineer (H/F),APGAR,"Neuilly-sur-Seine, Nanterre",,,Emplois Informatique,permanent,2025-07-03T23:53:02Z,data engineer,ile de france
Data Engineer (H/F),Ecov,"12ème Arrondissement, Paris",,,Unknown,,2025-07-19T12:52:27Z,data engineer,ile de france
DATA Engineer H/F,Smile Group,"Asnières-sur-Seine, Nanterre",,,Unknown,,2025-04-10T04:43:54Z,data engineer,ile de france
Data Engineer H/F,Servier,"Suresnes, Nanterre",,,Unknown,,2025-05-16T06:40:14Z,data engineer,ile de france
Data Engineer - Confirmé.e,Jakala,"11ème Arrondissement, Paris",,,Unknown,,2025-03-11T17:25:21Z,data engineer,ile de france
Data Engineer H/F,Yubo,"Paris, Ile-de-France",,,Emplois Informatique,,2025-07-16T09:35:36Z,data engineer,ile de france
Data Engineer H/F,Ippon Technologies,"Paris, Ile-de-France",,,Unknown,,2024-07-30T23:46:53Z,data engineer,ile de france
Data Engineer - NSI France,NSI France,"Paris, Ile-de-France",,,Emplois Comptabilité et Finance,,2025-07-03T14:32:36Z,data engineer,ile de france
Data Engineer H/F,BPCE Solutions informatiques,"Paris, Ile-de-France",,,Emplois Comptabilité et Finance,,2025-06-20T07:20:04Z,data engineer,ile de france
Data Engineer (H/F),Allphins,"9ème Arrondissement, Paris",60000.0,80000.0,Unknown,,2024-10-10T14:26:35Z,data engineer,ile de france
Data Engineer F/H,PASTEQUE.IO,"Sèvres, Boulogne-Billancourt",45000.0,52000.0,Emplois Consultants,permanent,2025-06-13T08:29:45Z,data engineer,ile de france
Data Engineer H/F,Action Logement,"Paris, Ile-de-France",,,Unknown,,2025-06-11T22:24:56Z,data engineer,ile de france
Data Engineer (H/F),Capfi,"Paris, Ile-de-France",,,Unknown,,2025-04-13T21:27:45Z,data engineer,ile de france
Data Engineer H/F,APGAR,"Neuilly-sur-Seine, Nanterre",2.0,2.0,Emplois Informatique,contract,2025-07-03T22:31:59Z,data engineer,ile de france
Data Engineer H/F,Astek,"Paris, Ile-de-France",,,Unknown,,2025-02-04T19:44:50Z,data engineer,ile de france
Data Engineer & Data Architect - Confirmé·e,Jakala,"11ème Arrondissement, Paris",,,Unknown,,2025-05-28T22:05:57Z,data engineer,ile de france
Data Engineer H/F,Nexton,"Paris, Ile-de-France",,,Emplois Autres/Général,,2025-07-16T09:35:36Z,data engineer,ile de france
Data Engineer F/H,Synergie Paris Cadres,"Fontenay-aux-Roses, Antony",40000.0,45000.0,Emplois Informatique,contract,2025-07-17T02:39:35Z,data engineer,ile de france
Data Engineer F/H,Synergie Paris Cadres,"Fontenay-aux-Roses, Antony",40000.0,45000.0,Emplois Comptabilité et Finance,contract,2025-07-18T02:43:54Z,data engineer,ile de france
Lead Cloud & Data Engineer,Sfeir,"Paris, Ile-de-France",,,Unknown,,2024-07-30T23:46:02Z,data engineer,ile de france
Data engineer F/H,DEVOTEAM REVOLVE,"Levallois-Perret, Nanterre",,,Emplois Informatique,permanent,2025-07-19T02:41:08Z,data engineer,ile de france
"Data Engineer, Software Development",Iress,"Paris, Ile-de-France",,,Emplois Informatique,,2025-06-14T22:28:19Z,data engineer,ile de france
Senior Data Engineer @ Entalpic,Breega,"2ème Arrondissement, Paris",,,Unknown,,2025-04-30T04:49:22Z,data engineer,ile de france
 Data Engineer - Mobile Game,Village People Games,"17ème Arrondissement, Paris",,,Unknown,,2025-06-16T22:38:24Z,data engineer,ile de france
Data engineer F/H,ARTIALYS,"Puteaux, Nanterre",40000.0,40000.0,Emplois Informatique,permanent,2025-07-18T02:42:24Z,data engineer,ile de france
Data Engineer H/F,LUTESSA,"2ème Arrondissement, Paris",,,Emplois Informatique,contract,2025-05-28T20:01:52Z,data engineer,ile de france
Data Engineer H/F,Lutessa,"Paris, Ile-de-France",50000.0,55000.0,Emplois Informatique,,2025-05-28T06:41:51Z,data engineer,ile de france
Data Engineer H/F,LCL - Fonctions Centrales,"Villejuif, L'Haÿ-les-Roses",,,Emplois Comptabilité et Finance,,2025-02-04T20:15:17Z,data engineer,ile de france
Data Engineer H/F,Meritis,"Paris, Ile-de-France",,,Unknown,,2025-02-04T19:44:46Z,data engineer,ile de france
Data Engineer H/F,BPCE Solutions informatiques,"Paris, Ile-de-France",,,Emplois Comptabilité et Finance,,2025-06-20T07:20:07Z,data engineer,ile de france
Stage - Data Engineer - Septembre 2025,Sienna Investment Managers,"Paris, Ile-de-France",,,Emplois Informatique,,2025-06-28T07:37:26Z,data engineer,ile de france
Junior Data Engineer (All Genders),Dailymotion,"Issy-les-Moulineaux, Boulogne-Billancourt",,,Emplois Informatique,,2025-07-10T12:26:27Z,data engineer,ile de france
Modern Data Stack Data Engineer,Devoteam Snowflake Partner,"Levallois-Perret, Nanterre",,,Emplois Consultants,,2025-07-20T00:39:34Z,data engineer,ile de france
Relocate to Malta Data Engineer,Black Pen Recruitment,"Paris, Ile-de-France",,,Unknown,,2025-07-05T20:36:48Z,data engineer,ile de france
Cloud Data Engineer (H/F),Devoteam G Cloud France,"Levallois-Perret, Nanterre",,,Emplois Consultants,,2025-07-18T12:40:12Z,data engineer,ile de france
Data Engineer - Data Analyst - Alternance H/F,Digital School of Paris,"Paris, Ile-de-France",1000.0,2000.0,Unknown,,2025-07-17T10:12:35Z,data engineer,ile de france
Alternance - Data Engineer - Data & IA H/F,HETIC,"Montreuil, Bobigny",477.0,1920.0,Emplois Informatique,,2025-07-19T10:39:54Z,data engineer,ile de france
Data Engineer Aws H/F,Nexton,"Paris, Ile-de-France",,,Emplois Autres/Général,,2025-07-16T09:35:37Z,data engineer,ile de france
Data Engineer - Alternance H/F,Socotec,"Villebon-sur-Yvette, Palaiseau",486.0,1802.0,Unknown,,2025-05-14T05:45:59Z,data engineer,ile de france
Data engineer Python / Pyspark (IT),K2 Partnering Solutions,"Paris, Ile-de-France",400.0,450.0,Emplois Informatique,contract,2025-07-17T23:08:18Z,data engineer,ile de france
Data Engineer Alternance H/F,aivancity,"Cachan, L'Haÿ-les-Roses",955.0,1802.0,Emplois Enseignement,,2025-06-05T06:36:33Z,data engineer,ile de france
Stagiaire Data Engineer H/F,Redpill,"8ème Arrondissement, Paris",,,Unknown,,2025-05-18T21:43:43Z,data engineer,ile de france
Lead Data Engineer H/F,KPMG,"La Défense, Courbevoie",,,Unknown,,2025-06-11T07:39:55Z,data engineer,ile de france
Lead Data Engineer H/F,skiils,"Suresnes, Nanterre",55000.0,75000.0,Unknown,,2024-10-16T14:56:33Z,data engineer,ile de france
Data Engineer Alternance H/F,DSTI School of Engineering,"Paris, Ile-de-France",,,Emplois Informatique,,2025-02-04T19:46:27Z,data engineer,ile de france
data engineer Freelance H/F,Unknown,"Cergy-Sud, Pontoise",101400.0,208000.0,Emplois Vente,contract,2024-02-20T18:17:27Z,data engineer,ile de france
Data Engineer GCP / JAVA (IT),Espritek,"Neuilly-sur-Seine, Nanterre",,,Emplois Informatique,permanent,2025-07-08T22:10:14Z,data engineer,ile de france
Stage Data Engineer H/F,Safran,"Vélizy-Villacoublay, Versailles",,,Emplois Fabrication,,2025-06-19T07:54:26Z,data engineer,ile de france
Senior Data Engineer / Analytics Engineer,Reflect,"9ème Arrondissement, Paris",55000.0,80000.0,"Emplois RP, Publicité et Marketing",,2025-05-16T21:46:29Z,data engineer,ile de france
Senior Data Engineer H/F,NESTLÉ,"Issy-les-Moulineaux, Boulogne-Billancourt",,,Emplois Autres/Général,,2025-07-22T09:32:07Z,data engineer,ile de france
Data Engineer (H/F) | CDI,Datascientest,"Puteaux, Nanterre",,,Unknown,,2025-06-16T22:17:49Z,data engineer,ile de france
Data Engineer F/H/X,Groupama,"Hauts-de-Seine, Ile-de-France",,,Unknown,,2025-07-02T16:55:14Z,data engineer,ile de france
Data Engineer IDF H/F,Inventiv IT,"Levallois-Perret, Nanterre",,,Unknown,,2025-04-24T04:44:48Z,data engineer,ile de france
Lead Data Engineer H/F,SUEZ,"Puteaux, Nanterre",,,Unknown,,2025-06-20T07:26:06Z,data engineer,ile de france
Data Engineer - Alternance H/F,Institut F2I,"Paris, Ile-de-France",480.0,1800.0,Unknown,,2025-04-08T04:43:29Z,data engineer,ile de france
Data Engineer - Analyst H/F,NYOU,"Paris, Ile-de-France",50000.0,60000.0,Emplois Informatique,,2025-06-26T07:35:02Z,data engineer,ile de france
Senior AWS Data Engineer - Reply,Reply,"Paris, Ile-de-France",,,Unknown,,2025-06-20T17:38:52Z,data engineer,ile de france
Freelance - Sr. Azure Data Engineer,Lenstra,"8ème Arrondissement, Paris",,,Emplois Consultants,contract,2025-06-01T22:00:42Z,data engineer,ile de france
Senior Data Engineer - Start-up,Happy Hire,"Paris, Ile-de-France",,,Unknown,,2025-03-31T20:53:38Z,data engineer,ile de france
Back-End & Data Engineer [internship],Vianova,"9ème Arrondissement, Paris",1000.0,1500.0,Unknown,,2025-07-19T12:52:39Z,data engineer,ile de france
Data Engineers – ServiceNow / Snowflake (IT),HIGHTEAM,"Ile-de-France, France",500.0,600.0,Emplois Informatique,contract,2025-07-18T23:04:47Z,data engineer,ile de france
Senior Data Engineer H/F,Havana IT & Apps,"Paris, Ile-de-France",,,Unknown,,2025-04-12T04:54:27Z,data engineer,ile de france
Senior Data Engineer H/F,NYOU,"Paris, Ile-de-France",450.0,500.0,Emplois Informatique,,2025-06-17T08:20:34Z,data engineer,ile de france
Data Engineer Expérimenté H/F,LCL - Fonctions Centrales,"Villejuif, L'Haÿ-les-Roses",,,Emplois Comptabilité et Finance,,2025-02-04T20:15:15Z,data engineer,ile de france
Data Engineer / Python (H/F),Key Consulting,"Suresnes, Nanterre",,,Emplois Consultants,,2025-06-09T22:28:06Z,data engineer,ile de france
Data engineer LLM (H/F),Direction Générale de la Sécurité Extérieure,"1er Arrondissement, Paris",,,Unknown,,2025-07-07T17:40:20Z,data engineer,ile de france
Senior Data Engineer - Paris/Montpellier,Swile,"Paris, Ile-de-France",,,Unknown,,2025-02-08T14:27:07Z,data engineer,ile de france
Senior Data Engineer F/H,Skillup.co,"10ème Arrondissement, Paris",,,Unknown,,2025-02-21T17:26:10Z,data engineer,ile de france
Alternance Data Engineer H/F,PSTB,"Paris, Ile-de-France",,,Emplois Informatique,,2025-07-19T10:39:50Z,data engineer,ile de france
Data Engineer Senior H/F,APGAR,"Neuilly-sur-Seine, Nanterre",,,Emplois Autres/Général,,2025-07-04T14:54:39Z,data engineer,ile de france
Senior Data Engineer (H/F),H/F,"Paris, Ile-de-France",,,Emplois Informatique,,2025-01-28T14:22:25Z,data engineer,ile de france
Senior Data Engineer-H/F,Twenty One Talents,"1er Arrondissement, Paris",50000.0,65000.0,Unknown,,2025-03-19T11:43:04Z,data engineer,ile de france
Senior Data Engineer-H/F,Twenty One Talents,"Paris, Ile-de-France",56000.0,65000.0,Unknown,,2025-01-16T14:15:39Z,data engineer,ile de france
Data Engineer - Dataops H/F,Talan,"Paris, Ile-de-France",,,Unknown,,2025-04-07T03:20:44Z,data engineer,ile de france
Senior Data Engineer H/F,VusionGroupSA,"Paris, Ile-de-France",,,Emplois Informatique,,2025-02-04T20:15:17Z,data engineer,ile de france
Data Engineer Snowflake F/H,Micropole,"Levallois-Perret, Nanterre",,,Emplois Informatique,permanent,2025-06-27T08:22:39Z,data engineer,ile de france
Data Engineer GenAI (F/H),Renault Digital,"Saint-Cloud, Boulogne-Billancourt",,,Unknown,,2025-03-04T17:07:40Z,data engineer,ile de france
Lead Data Engineer H/F,Ippon Technologies,"Paris, Ile-de-France",,,Unknown,,2025-03-26T20:24:30Z,data engineer,ile de france
Data Engineer M H/F,HelloFresh,"Paris, Ile-de-France",,,Emplois Vente,,2025-05-20T05:58:54Z,data engineer,ile de france
Data Engineer Banque (H/F),Forums Talents Handicap,"Seine-Saint-Denis, Ile-de-France",,,Emplois Informatique,permanent,2025-07-18T13:18:42Z,data engineer,ile de france
DATA Engineer senior - DCoE France,Forums Talents Handicap,"Hauts-de-Seine, Ile-de-France",,,Emplois Informatique,permanent,2025-07-18T13:18:32Z,data engineer,ile de france
Data Engineer - ETL Semarchy xDI,Twenty One Talents,"1er Arrondissement, Paris",,,Unknown,,2025-06-19T22:23:46Z,data engineer,ile de france
Data Engineer Banque H/F,Inetum,"Saint-Ouen, Saint-Denis",,,Unknown,,2025-06-04T08:41:46Z,data engineer,ile de france
Data Engineer Confirmé H/F,Extia,"Paris, Ile-de-France",40000.0,50000.0,Unknown,,2025-06-06T06:51:21Z,data engineer,ile de france
Senior Data Engineer H/F,GitGuardian,"Paris, Ile-de-France",,,Emplois Informatique,,2025-07-16T09:35:39Z,data engineer,ile de france
Data Engineer Confirmé F/H,padoa,"Paris, Ile-de-France",,,Emplois Ingénierie,permanent,2025-07-17T02:41:53Z,data engineer,ile de france
DATA ENGINEER - (H/F) - CDI,CNP Assurance Protection sociale,"13ème Arrondissement, Paris",45000.0,55000.0,Emplois Informatique,permanent,2025-07-22T02:45:05Z,data engineer,ile de france
Data Engineer Senior H/F,APGAR,"Neuilly-sur-Seine, Nanterre",2.0,2.0,Emplois Informatique,contract,2025-07-03T22:31:58Z,data engineer,ile de france
CDI - Data Engineer H/F,Ami Paris,"Paris, Ile-de-France",,,Emplois Vente,,2025-04-24T05:43:57Z,data engineer,ile de france
Data Engineer - Niji H/F,Niji,"Issy-les-Moulineaux, Boulogne-Billancourt",,,Unknown,,2025-02-04T20:15:30Z,data engineer,ile de france
Senior Data Engineer - Revenue Platforms,Datadog,"Paris, Ile-de-France",,,Unknown,,2025-03-04T17:09:48Z,data engineer,ile de france
Senior Data Engineer H/F,Winamax,"Paris, Ile-de-France",,,Emplois Informatique,,2025-02-04T19:55:30Z,data engineer,ile de france
Lead Data Engineer - F/H,Niji,"Issy-les-Moulineaux, Boulogne-Billancourt",,,Unknown,,2025-06-16T22:38:36Z,data engineer,ile de france
Lead Data Engineer H/F,Smile Group,"Asnières-sur-Seine, Nanterre",,,Unknown,,2025-04-10T04:43:54Z,data engineer,ile de france
Stage - Data Engineer (H/F),Safran.AI,"Paris, Ile-de-France",,,Emplois Informatique,,2025-06-07T22:17:56Z,data engineer,ile de france
Senior Data Engineer H/F,Pretto,"Paris, Ile-de-France",,,Emplois Comptabilité et Finance,,2025-07-01T07:21:29Z,data engineer,ile de france
Data Engineer Servicenow H/F,Citech,"Paris, Ile-de-France",,,Emplois Informatique,,2025-07-19T10:46:57Z,data engineer,ile de france
Data Engineer IA H/F,Talent Pool,"Paris, Ile-de-France",35000.0,80000.0,Emplois Informatique,,2025-06-18T07:21:53Z,data engineer,ile de france
Alternance Data Engineer H/F,Safran,"Réau, Combs-la-Ville",486.0,1802.0,Emplois Fabrication,,2025-07-22T10:14:29Z,data engineer,ile de france
Data Engineer Python / AWS / (IT),VISIAN,"La Défense, Courbevoie",400.0,550.0,Emplois Informatique,contract,2025-07-07T02:36:03Z,data engineer,ile de france
Consultant.e Data Engineer Paris,The Information Lab,"9ème Arrondissement, Paris",40000.0,40000.0,Emplois Consultants,,2025-05-28T22:03:34Z,data engineer,ile de france
Data Engineer GCP (H/F),TCS,"Puteaux, Nanterre",,,Unknown,,2025-06-22T22:44:41Z,data engineer,ile de france
Data Engineer (H/F) | Stage,Datascientest,"Puteaux, Nanterre",,,Unknown,,2025-04-16T21:48:13Z,data engineer,ile de france
Lead Data Engineer (H/F),Ippon Technologies,"Ile-de-France, France",52000.0,65000.0,Emplois Informatique,,2025-07-01T09:44:17Z,data engineer,ile de france
Consultant Data Engineer (H/F),HARRY HOPE,"Val-d'Oise, Ile-de-France",45000.0,55000.0,Emplois Informatique,permanent,2025-07-18T02:40:25Z,data engineer,ile de france
Data engineer GCP F/H,Axians Data & IA,"Hauts-de-Seine, Ile-de-France",,,Emplois Autres/Général,,2025-06-20T20:06:37Z,data engineer,ile de france
Alternance - Data Engineer H/F,BforBank,"Hauts-de-Seine, Ile-de-France",,,Emplois Comptabilité et Finance,,2025-06-11T15:01:15Z,data engineer,ile de france
Data Engineer Python / AWS (IT),VISIAN,"Ile-de-France, France",180.0,680.0,Emplois Informatique,contract,2025-07-07T14:41:37Z,data engineer,ile de france
Data Engineer GCP (H/F),THALES,"Vélizy-Villacoublay, Versailles",,,Unknown,,2025-05-29T21:56:40Z,data engineer,ile de france
Data Engineer Dataiku H/F,EASEL TECH,"Paris, Ile-de-France",,,Emplois Informatique,contract,2025-06-20T20:30:50Z,data engineer,ile de france
Data Engineer Cloud H/F,Apside,"Puteaux, Nanterre",,,Unknown,,2025-02-04T19:44:38Z,data engineer,ile de france
Data Engineer Senior H/F,HN Services,"Paris, Ile-de-France",,,Emplois Informatique,,2025-05-22T06:06:45Z,data engineer,ile de france
Data Engineer Confirmé H/F,Extia,"Paris, Ile-de-France",40000.0,50000.0,Unknown,,2025-07-05T13:20:16Z,data engineer,ile de france
Data Engineer Aws H/F,Apside,"La Garenne-Colombes, Nanterre",,,Unknown,,2025-02-04T19:44:54Z,data engineer,ile de france
Data Engineer Gcp H/F,Apside,"Paris, Ile-de-France",,,Unknown,,2025-02-04T19:44:50Z,data engineer,ile de france
Stage - Data Engineer H/F,Socotec,"Villebon-sur-Yvette, Palaiseau",,,Unknown,,2025-02-04T19:56:28Z,data engineer,ile de france
Alternant Data Engineer Big Data H/F,SOMA,"Paris, Ile-de-France",,,Emplois Informatique,,2025-07-04T14:15:16Z,data engineer,ile de france
ML & Data Engineer - GenAI & Cloud Infra - Pur Player Data IA ML ?? - H/F,WAKE IT UP,"Courbevoie, Nanterre",70000.0,70000.0,Unknown,permanent,2025-07-17T19:14:08Z,data engineer,ile de france
ML & Data Engineer - GenAI & Cloud Infra - Pur Player Data IA ML ?? - H/F,WAKE IT UP,"Vitry-sur-Seine, Créteil",70000.0,70000.0,Unknown,permanent,2025-07-17T19:14:08Z,data engineer,ile de france
ML & Data Engineer - GenAI & Cloud Infra - Pur Player Data IA ML ?? - H/F,WAKE IT UP,"Asnières-sur-Seine, Nanterre",70000.0,70000.0,Unknown,permanent,2025-07-17T19:14:08Z,data engineer,ile de france
ML & Data Engineer - GenAI & Cloud Infra - Pur Player Data IA ML ?? - H/F,WAKE IT UP,"Boulogne-Billancourt, Hauts-de-Seine",70000.0,70000.0,Unknown,permanent,2025-07-17T19:14:08Z,data engineer,ile de france
ML & Data Engineer - GenAI & Cloud Infra - Pur Player Data IA ML ?? - H/F,WAKE IT UP,"Saint-Denis, Seine-Saint-Denis",70000.0,70000.0,Unknown,permanent,2025-07-17T19:14:08Z,data engineer,ile de france
ML & Data Engineer - GenAI & Cloud Infra - Pur Player Data IA ML ?? - H/F,WAKE IT UP,"Levallois-Perret, Nanterre",70000.0,70000.0,Unknown,permanent,2025-07-17T19:14:08Z,data engineer,ile de france
ML & Data Engineer - GenAI & Cloud Infra - Pur Player Data IA ML ?? - H/F,WAKE IT UP,"Issy-les-Moulineaux, Boulogne-Billancourt",70000.0,70000.0,Unknown,permanent,2025-07-17T19:14:08Z,data engineer,ile de france
ML & Data Engineer - GenAI & Cloud Infra - Pur Player Data IA ML ?? - H/F,WAKE IT UP,"Aubervilliers, Saint-Denis",70000.0,70000.0,Unknown,permanent,2025-07-17T19:14:08Z,data engineer,ile de france
ML & Data Engineer - GenAI & Cloud Infra - Pur Player Data IA ML ?? - H/F,WAKE IT UP,"Paris, Ile-de-France",70000.0,70000.0,Unknown,permanent,2025-07-17T11:14:28Z,data engineer,ile de france
Stagiaire Data engineer - Products Data (H/F),BearingPoint France,"La Défense, Courbevoie",,,Unknown,,2024-10-31T22:42:45Z,data engineer,ile de france
Alternance - Data Engineer Bi - Data H/F,Alliance Automotive Group,"Levallois-Perret, Nanterre",23000.0,24000.0,Unknown,,2025-07-18T09:53:44Z,data engineer,ile de france
Modern Data Stack Lead Data Engineer,Devoteam Snowflake Partner,"Levallois-Perret, Nanterre",,,Emplois Consultants,,2025-07-20T00:39:34Z,data engineer,ile de france
Senior Data Engineer - Data Platform Remote H/F,Penny Lane,"Paris, Ile-de-France",,,Emplois Informatique,,2025-05-21T07:21:14Z,data engineer,ile de france
Alternance - Data Engineer Junior H/F,Transdev,"Issy-les-Moulineaux, Boulogne-Billancourt",,,Emplois Distribution et Entrepôts,,2025-06-25T07:50:16Z,data engineer,ile de france
Data Engineer Pyspark Senior H/F,Delane SI,"Saint-Cloud, Boulogne-Billancourt",50000.0,55000.0,Emplois Comptabilité et Finance,,2025-07-02T13:26:01Z,data engineer,ile de france
Financial Data Engineer Alternance H/F,aivancity,"Cachan, L'Haÿ-les-Roses",1802.0,1802.0,Emplois Enseignement,,2025-06-05T06:36:33Z,data engineer,ile de france
Data Engineer Gcp Expérimenté H/F,Nexton,"Paris, Ile-de-France",,,Emplois Autres/Général,,2025-07-16T09:35:37Z,data engineer,ile de france
Data Engineer Spark - Hadoop H/F,DGTL Performance,"Paris, Ile-de-France",,,Emplois Informatique,,2025-07-17T10:03:24Z,data engineer,ile de france
Lead Data Engineer IDF H/F,Inventiv IT,"Levallois-Perret, Nanterre",,,Unknown,,2025-04-24T04:44:48Z,data engineer,ile de france
Data Engineer-Hadoop-Scala-Spark (IT),AVALIANCE,"Paris, Ile-de-France",400.0,550.0,Emplois Informatique,contract,2025-07-08T22:10:15Z,data engineer,ile de france
Lead Data Engineer GCP (H/F),LittleBigCode,"17ème Arrondissement, Paris",,,Unknown,,2025-03-10T17:36:54Z,data engineer,ile de france
Lead Data Engineer Senior H/F,Propulse It,"Paris, Ile-de-France",,,Emplois Autres/Général,,2025-07-11T09:40:24Z,data engineer,ile de france
Consultant.e Data engineer confirmé.e,Kanbios,"5ème Arrondissement, Paris",,,Emplois Consultants,,2024-07-30T23:54:29Z,data engineer,ile de france
Senior Data Engineer - n H/F,Believe,"Paris, Ile-de-France",,,Unknown,,2025-02-04T20:15:26Z,data engineer,ile de france
Data Engineer Senior (H/F/X),Qwant,"17ème Arrondissement, Paris",,,Emplois Distribution et Entrepôts,,2025-06-18T22:29:23Z,data engineer,ile de france
Paris - Data Engineer Sénior H/F,Hardis Group,"Paris, Ile-de-France",,,Unknown,,2025-02-27T05:40:09Z,data engineer,ile de france
Lead Data Engineer - CDI H/F,La Française des Jeux,"Saint-Cloud, Boulogne-Billancourt",,,Emplois Distribution et Entrepôts,,2025-04-26T07:41:30Z,data engineer,ile de france
Data Engineer Snowflake Dbt H/F,Trimane,"Puteaux, Nanterre",,,Emplois Informatique,,2025-07-16T09:35:41Z,data engineer,ile de france
DATA ENGINEER GCP x PYTHON (IT),UCASE CONSULTING,"Paris, Ile-de-France",40000.0,45000.0,Emplois Informatique,permanent,2025-07-18T23:04:47Z,data engineer,ile de france
Stage : Data Engineer (F/H) – en stage,Carrefour,"Massy, Palaiseau",,,Emplois Diplômés,contract,2025-07-17T23:20:06Z,data engineer,ile de france
Data Engineer GCP BigQuery F/H,Fnac Darty,"Ivry-sur-Seine, Créteil",,,Unknown,,2025-03-28T20:44:14Z,data engineer,ile de france
LEAD DATA ENGINEER - F/H - CDI,CNP Assurance Protection sociale,"13ème Arrondissement, Paris",,,Emplois Informatique,permanent,2025-07-22T02:45:09Z,data engineer,ile de france
Stage : Data Engineer en stage F/H,Carrefour,"Massy, Palaiseau",,,Emplois Diplômés,contract,2025-07-17T23:20:11Z,data engineer,ile de france
Stage : Stagiaire - Data Engineer (F/H),Carrefour,"Massy, Palaiseau",,,Emplois Diplômés,contract,2025-07-17T23:20:12Z,data engineer,ile de france
Data Engineer (Spark / Hadoop) H/F,DGTL Performance,"Paris, Ile-de-France",,,Emplois Informatique,contract,2025-07-17T00:38:23Z,data engineer,ile de france
Stage - Data engineer/trésorier F/H,Groupe Bouygues,"Meudon, Boulogne-Billancourt",,,Unknown,,2025-07-11T23:12:02Z,data engineer,ile de france
Stage - Data Engineer - Trésorier H/F,Bouygues Telecom,"Meudon, Boulogne-Billancourt",,,Unknown,,2025-05-07T07:34:07Z,data engineer,ile de france
Data Engineer Looker/LookML F/H,Fnac Darty,"Ivry-sur-Seine, Créteil",,,Unknown,,2025-06-07T22:14:24Z,data engineer,ile de france
Stage - Data engineer/trésorier F/H,Bouygues Telecom,"Meudon, Boulogne-Billancourt",,,Emplois Comptabilité et Finance,,2025-07-05T17:20:13Z,data engineer,ile de france
Data Engineer confirmé Snowflake F/H,Forums Talents Handicap,"Seine-Saint-Denis, Ile-de-France",,,Emplois Informatique,permanent,2025-07-18T13:18:38Z,data engineer,ile de france
Stage : Stage Data Engineer F/H,Safran,"Vélizy-Villacoublay, Versailles",,,Emplois Diplômés,contract,2025-07-21T23:07:35Z,data engineer,ile de france
Data Engineer Spark Scala F/H,DELANE SI,"Boulogne-Billancourt, Hauts-de-Seine",,,Emplois Informatique,permanent,2025-07-03T06:52:44Z,data engineer,ile de france
Data Engineer confirmé Databricks F/H,Forums Talents Handicap,"Paris, Ile-de-France",,,Emplois Informatique,permanent,2025-07-18T13:18:38Z,data engineer,ile de france
Lead Data Engineer Senior H/F,PROPULSE IT,"8ème Arrondissement, Paris",,,Emplois Informatique,contract,2025-07-11T00:36:28Z,data engineer,ile de france
